entity,y_true,pred_mean,predicted_rank,expected_rank,realized_rank,p_top5,p_top10,p_top25
GaiaDR3_2372072298271576832,17.827856063842773,17.79744003200531,113,114.60833333333333,86,0.0,0.00016666666666666666,0.001
GaiaDR3_1151978952560241024,17.779830932617188,17.79642192522685,114,115.38175,121,8.333333333333333e-05,0.00025,0.00075
GaiaDR3_3217123262838152320,17.774677276611328,17.79525173298518,115,116.24383333333333,129,0.0,0.00025,0.0009166666666666666
GaiaDR3_3218565547214437632,17.7886905670166,17.794581553459167,116,116.7505,115,0.0,0.00025,0.0011666666666666668
GaiaDR3_3557657200963262080,17.841190338134766,17.7944213458697,117,116.79416666666667,73,0.0,0.00025,0.001
GaiaDR3_5121833510769131136,17.720138549804688,17.791617362181345,118,118.88533333333334,161,0.0,8.333333333333333e-05,0.0008333333333333334
GaiaDR3_5681746853591389568,17.731887817382812,17.790412273406982,119,119.78816666666667,153,0.0,0.00025,0.0015
GaiaDR3_1719109695867245312,17.742855072021484,17.789525029500325,120,120.46133333333333,146,0.0,0.00016666666666666666,0.001
GaiaDR3_1245635078135991296,17.740510940551758,17.78904749027888,121,120.7345,148,8.333333333333333e-05,0.00025,0.0006666666666666666
GaiaDR3_1997935055713474304,17.768573760986328,17.788902326742807,122,120.82475,132,0.0,0.0,0.0004166666666666667
GaiaDR3_1666750569898974208,17.71794319152832,17.788477962493896,123,121.20458333333333,162,0.0,0.00016666666666666666,0.0005
GaiaDR3_4511443341484192256,17.821041107177734,17.787353143056233,124,121.99591666666667,90,0.0,0.00016666666666666666,0.0005833333333333334
GaiaDR3_5145462973426822656,17.82157325744629,17.785813888231914,125,123.15933333333334,89,0.0,0.00016666666666666666,0.0005833333333333334
GaiaDR3_2529964882439353728,17.832660675048828,17.784086012681325,126,124.39041666666667,83,0.0,8.333333333333333e-05,0.0004166666666666667
GaiaDR3_939730323150038400,17.751264572143555,17.783139739831288,127,125.06791666666666,142,0.0,0.0003333333333333333,0.0008333333333333334
GaiaDR3_6185371175372936064,17.758270263671875,17.781477645874023,128,126.22216666666667,138,0.0,0.0005833333333333334,0.001
GaiaDR3_1346883876962000000,17.75324821472168,17.78117600742976,129,126.45858333333334,140,0.0,0.00025,0.0010833333333333333
GaiaDR3_2428675569186550784,17.83649444580078,17.77920388364792,130,127.87258333333334,77,0.0,0.00025,0.00075
GaiaDR3_3981156747469092864,17.727893829345703,17.77900980822245,131,127.94816666666667,156,0.0,8.333333333333333e-05,0.0006666666666666666
GaiaDR3_5107487117411370752,17.674747467041016,17.77629053513209,132,129.87791666666666,190,0.0,0.0,0.00075
GaiaDR3_4308239608270863104,17.78177833557129,17.775003002484638,133,130.91008333333335,118,0.0,0.00016666666666666666,0.0005
GaiaDR3_1430581420783430528,17.76149559020996,17.77334290631612,134,131.99475,135,0.0,0.0,0.0005
GaiaDR3_2532727272261119616,17.770414352416992,17.772430720647176,135,132.6565,131,0.0,0.0,8.333333333333333e-05
GaiaDR3_3095033113731843712,17.829360961914062,17.769581192175547,136,134.62058333333334,85,0.0,0.00016666666666666666,0.0005
GaiaDR3_3775992486225955712,17.775766372680664,17.769338658332824,137,134.78,127,0.0,8.333333333333333e-05,0.0004166666666666667
GaiaDR3_4162484086261832960,17.741092681884766,17.76902396774292,138,134.97966666666667,147,0.0,0.0005,0.0010833333333333333
GaiaDR3_1374086241309961600,17.705829620361328,17.76768292204539,139,135.91066666666666,171,0.0,8.333333333333333e-05,0.0003333333333333333
GaiaDR3_3204352783173513728,17.697383880615234,17.765797390937806,140,137.22641666666667,177,0.0,8.333333333333333e-05,0.0005
GaiaDR3_4002567743555141760,17.70962905883789,17.75968898264567,141,141.31683333333334,168,0.0,0.0,0.00016666666666666666
GaiaDR3_6843363738533248768,17.745080947875977,17.75912719233831,142,141.66566666666668,145,0.0,8.333333333333333e-05,0.00016666666666666666
GaiaDR3_3087408657726940928,17.808446884155273,17.75758687321345,143,142.67158333333333,105,0.0,0.0,0.0005833333333333334
GaiaDR3_3738139943013858816,17.737621307373047,17.757532757441204,144,142.7535,150,0.0,0.00016666666666666666,0.0004166666666666667
GaiaDR3_3426576074700535040,17.721820831298828,17.755377413431802,145,144.07491666666667,159,0.0,0.0,8.333333333333333e-05
GaiaDR3_3819282286235442688,17.770671844482422,17.754790988445283,146,144.56083333333333,130,0.0,8.333333333333333e-05,0.0005833333333333334
GaiaDR3_1155921079702524160,17.775632858276367,17.754621203422545,147,144.69433333333333,128,0.0,0.0,0.0004166666666666667
GaiaDR3_4513890579470651392,17.73290252685547,17.753070164839425,148,145.59591666666665,152,0.0,0.0,0.00016666666666666666
GaiaDR3_2018186307564757760,17.666399002075195,17.751528358300526,149,146.613,198,0.0,0.0,0.0005
GaiaDR3_2230104696925290368,17.74578094482422,17.750361166318257,150,147.37966666666668,144,0.0,0.0,0.00016666666666666666
GaiaDR3_5074386693516499456,17.71334457397461,17.749566658814746,151,147.85825,164,0.0,0.0,0.0004166666666666667
GaiaDR3_703238016399341824,17.778526306152344,17.74912654622396,152,148.16533333333334,123,0.0,8.333333333333333e-05,0.0003333333333333333
GaiaDR3_3656469211440196736,17.70562171936035,17.747920661767324,153,148.90916666666666,172,0.0,8.333333333333333e-05,0.0003333333333333333
