source_id,status,result_sha256,provenance_sha256
9203171531721110000,complete,4f5e37d249bba4db5364e9576771e8c6ff125c5443094b2e19d7937dac715152,26c6e70fdf48ce7b12fe2824f1947d49ff6f9e1426ff9cbf8e94870e67134ba0
9203171531721120000,complete,0e37e9e55e1ae7e1c246eb1483fd51348a20d72564dd552be8d92164e7b34b74,604e3030998e3a4d79bfa60fcf46baceb9f5471ab233e88b1a6a147d0883a589
9203171531721130000,complete,b0587d81dcfde30ed8e486d1176af99125200e8d4e9316f212fce3e13aa47005,1197c958343f659425c7604dd4bfb22af759501592266851bba58b0407c89d7d
9203171531721210000,complete,274c9c1737337c5d45c1569bb159f649e5c056a1d78ebe86f78665fb59aee80d,434da2d55e77cc9c7f9110f351ea5219bd1236c6f4b63cc3a56e6dd903d72b2b
9203171531721220000,complete,829facd889015580e6d8e9f1b7718b890ae8d737cb7f7a1e79e652ab9ae46661,31774124a5cb5eb33e36c8fa4eb0456901ea3aa1bc40f74dc5317b6daacb4fd2
9203171531721220001,complete,ec90db205df0a63605a52bea04cdad29979b41589d60d4695ce38f5b4b7e2124,f4c642b066b5a29419f7dfa3207be8c01e57147c59e702588a1278aaa8cc93ee
9203171531721220100,complete,b7d1e75037cd8e67e25232cb7403ef8f7a020b446092c8efc6deb978cbd20e3d,ee8abd87b7c55b1cf95f512eaea5bb6b1af6a20922da68449998497fec4e8626
9203171531721220200,complete,b7c5c4516c1f7c720ce006123bc3ed1bb4c0598ec45d2575438824185d5dcc9a,df2bf226721c1363d20f74d2a73d92d7746cf6726b7293bfa08c808239e2fc74
9203171531721220300,complete,2fbe8d7363e4ca983c0320c0bb2dc0a84f63575a24fc69bea6152f0d979eec1e,7685fe2fb6820076567f1e0f791ac74959831bb07cc07a21a808eb1f6cf7424a
9203171531721221000,complete,30c564ad6db7796fc3dcef164d43ae8dabab6f6ee3d51351f3afe4d9ee89475f,a3e4ce3d57e25d107148b35ad952bd9436d92c85e887bdd7c7757b646c5a6bfe
9203171531721222000,complete,c3f83407ec5db650c8f03cf48ddcb730615035f60d34bec6df541fbf69be7bc1,dc45a869185e1c7a0244f87a7121a0e5983d7f9daf3220b4c0412f01809014f7
9203171531721230000,complete,aa4bab5749c23129040e3542a317c3b329791db897b85ef6ccc0209b96874c78,c6e78f179fe7f6fbe8f954d6cb8cd79ebdfde37b068768bef55e2703726f0d7b
9203171531721310000,complete,f30aed9f058108cc1ad7d242cb1b8340febe287e430478abd699c828d9f189a6,98be604972628b1052461003df415a2a11e9aeafd1e41c0344b74495cb02d21e
9203171531721320000,complete,7a3b14c1123f68d657034227c0991ed973557497f9df3ded6b200d4cdda810a4,0013497a57dc20793ea9c5df068c444b5716d4aff0953d2f4bb065f171c13738
9203171531721330000,complete,029121f886c46e13ec74f2c7bf4046be4f8216a7742739a17943b526c1909cf0,4e5422b0faedae07777ce33c157ba34b6e2f00df7328f9fdf6bd07826a26a665
9203171531722220000,complete,393be5a2488718c224f061ee2aa018370059835e545c22d82143ce1b754fcab8,9572caf2af497b61970171f1f9d14eaadb691bb52cf6f2fcb00a74cf0d7608ed
9203432963480220000,complete,b575239b62e54c04cd8bb7537f97f70a0fff4ef56fa5e098919f3c2a0552f33b,10ff537a88c99597e29f9f9b7f5093abcb5d86434498b65e4fdf69142262167e
9203432963481110000,complete,75949b35646cea29adf3061483d27002fe56629cc8d618b7ad2f2b3eeee32776,c047c4e55b7f8e496d9ea1f22b7c66aa7a18841ab5cb58f653a04499bc31dd1a
9203432963481120000,complete,c115b02657d54ee2c02c026a32e10505305f1813c74bf03f008e67d989436eba,0f2b572abdcd9a9a9e0fe3736c713231710a6fdb66bbdfa393615b59dbede6ba
9203432963481130000,complete,9d130870d91adee45181b596138c6f4ed30ce64420079f10a3ff350162cb752d,27c767fddc8fddbc5f3cc90901e22b9e720fe28bb1a7b79b8f4971876c1db7ba
9203432963481210000,complete,7f2f59bfa00c423299eb7f0bab44b8dd5fd326e2f4eaf994ae308a6f0ef94c55,fd647b5b11f7a3abc0ae30169e5462aaddf710c12f25a7c88f2636606d0a1e3c
9203432963481220000,complete,4f869d28a4c978b4a741b702c9b588602d8a7fa81f6b2e03ab8f1f1b691aa2dd,a89f1369bf07b98e12e8232aa163f5b1a7d01c072cf91d3e042008f08ca470cc
9203432963481220001,complete,e3f9251f1a24627020d2b125398f000a9af70fbb121a53d7b1a8ca8d91a4279c,ee917d5e5101a18065cc01c55f9b56ee68abc38ce19b001ba1a943d128d62191
9203432963481220100,complete,f3db5b9d73418c4f323beb67c8013fb1acc303cd5f81b07c1cd60f0d545c8cb5,1410e0439709db6ea0ee234a8ece989da0ed13511bb7e6646cc000642864ab34
9203432963481220200,complete,a3d57e62f0c5f407e50316cd3897e39a6ad427b68f71eef6b95965516d353b16,2abef3081d11fe21fc5737a0a6665cde0603917f1697b979a1018beb734a5b98
9203432963481220300,complete,29faebf94a15696e689ef1bb71fc00fe302ea210040c146dc4ccd38565d987c1,69d4c197bed30224f2a5c8fa9b111f3959a83fd461385ef49d9a5b8e935400b6
9203432963481221000,complete,b8ba706546ae48632ab7af7f4a2aee74df5b9d4b0be5fc502105bf43a0ac1e80,758b71b02288d208488398ea9fedc6770e0d572ca3ebb552064a45aa024800a7
9203432963481222000,complete,0232d560ffe1d47b78b9d7d6a58ce685fe77219e5a564c1f9c8d813de7d202c8,36b9b93639fa60b8a6a3c0d30547dbd4983481f57769b589661ee54112edb06e
9203432963481230000,complete,882ceff82a972dddd198a3b868bac4917790ee0c5868d89a0c70ebad7dc5a7fe,09dcdde6961be0690605570bdadb88b9a7be4e5f8442a22e4a121f621fa053bb
9203432963481310000,complete,5ffd6a6b0596a7088dee34432ad0a024786f07b7cf48b51f7770e3842774ef21,160f0c9e8be47d8d1ac6d5cca20e0a8ec7c23353de4a2ce24b830d6ee6f5f804
9203432963481320000,complete,7a94ac757910adc5893e2ca6c25ca5fe7d1bb20f6b95692e3a9cd26729d71793,c1dad6bd50e04cf8634a78deb55d350ebf1fa333b46d0b7d1c352df84b82d10b
9203432963481330000,complete,522e7720b57ec74b32be9f9ed3426857bb6ce428acae4ccf59e850431bfe7175,db1e6ccadd496f51706a517a4b4d9be738f3f6b5365651fa451245b6458cbd58
9203432963482220000,complete,afd29ee827527d8dc287afdc6b1be08fa8e86d97744b24fb00856e39cdf8b6c5,3fe21a4abc1344ec6ee11c1b7baebefdbaea0c0dae62613d1a5c9dda3776fa17
9203441306960220000,complete,c83f026d6b4edcf1710464efd047b5e2cdf9fd426e9e8eca98089b0736bd6842,9724e7daa9a254257045a419c2b6b0ad0dd0b30452bb0711a34f818bb976d47e
9203441306961110000,complete,2dd210b9322a6e973a2db1173563b3616a4b74d60a95b8bf64691754cf08e275,18cb5f66673e92bd5feb4ae866d4b665d316c406b29ab89cc4257fd2b1cad7ea
9203441306961120000,complete,0fc08fe305133502b0b209043be574a577b3a58462f9776381915ed36ec7e56a,372c6bf1f9245d336617e92b9fa24f4d34353ca89022327317d29943c1d55bec
9203441306961130000,complete,c56c439c4b1ad4b7e71ac133b55b52da993b51e2e61afb3d9b4d82311184723a,318a75de372d673c05bedd63ec962b58741447e8eb34f5fbf724a76b64f9a875
9203441306961210000,complete,8ed7638e9fee7413c9ba3238f10af9d646cd9b798926cd4f7fa932fbc86edcc0,69cb03eb95296793333a9dd6044b4b75ddc3fd5e348d795d5e428e489866495b
9203441306961220000,complete,a6da07f1fa14259bb70bfbeb4813d583d37ace4aa0f488c96d463fb5061108e2,85bcb3c92c1bd7a2aa6dca6a35f20bb639cbbb4722c0f3bbf72f4116ee515886
9203441306961220001,complete,7826b3bc1323ef74f374b23f8bed325890d97a4ead6b1b1108bda18359230a8d,b719173fd70b69013fa757e53ac8d6523703474cd8405c9f26dafbde9b88a355
9203441306961220100,complete,313eef4932b1892dbe0769247b3a6a3e3dcef54afe0286d64a030c2c55dae49e,e14f6e163b3b3c381460e2b5efd42e274e3b998991ebccfe74cd8eababefeb2c
9203441306961220200,complete,705d959041770a8bf9f667627d0605b663b45a6989d92004917458b35a280ce5,43e5c5590d08a02ce632f5481f639ee2cd81fcc4b876988f0c82ffa488b990cf
9203441306961220300,complete,42847e159bd5ae69e193e0a6ccce2a464f370262f2408cd4b89359fa50dbbaed,eddf9c74d8d913a6879366d33db177563f46108cabe0b3a88ea45f0e8386d215
9203441306961221000,complete,f440da55018b4d9586d8722b45cb529fbed7f88f30bb13129ebada7388726ac0,607a82d473ac88ec67864d28e822aabca5720dcb499fbb6eab6d082e761a7ede
9203441306961222000,complete,a74fae521dda0a32538fd9be08faff85e7d51d080fb7375d3fc94a9a54ab0ecc,b90ccfb4857ce3147a779f5fe358f7b891c9c9351c7847613da4c1641ecf8fd7
9203441306961230000,complete,4abbadb080bc97db3eaf050022c4b8c3580f88e177f4f400e25e8e91e9099320,48815a22a5e48da0cf0da912338080fd182bf1fad262ca63d5844a53d7a2e44a
9203441306961310000,complete,36417520e235420cd5e9c8b2d062bb452c871866b0a1b26ef20f825f3d3b281a,bca2aeb3a947cf652e44eabed549f873709faa1a4544a6c504d9fe4661927795
9203441306961320000,complete,7e000e54ef55dd6d2d1f6b3b4251e48cc45d143b56544ca34e47fd6f14937f37,bb08e52887fd08a0ab911a15079ef5588f37a60d1bab9ccb72d18f42bb5461ba
9203441306961330000,complete,119837eadd158be41e72cc3483b993d5989d7d005102f03467e090a1a894bf58,bce83cb6ee436f7b49865bb616252598de33fccb2999d90c3b8eab89321a5df8
9203441306962220000,complete,21c27c0c7185538f4809e23a201c98a4a817449a7bbb9a815c7540faac766b2b,5d1873b6e3585ee6eefad9e1d0cde124949fac935d53c8d9f23e19f0a821798f
9203537273060220000,complete,96015b61c23bacb7b3823cb44632ce5b7a16b2ead67bde7063ccaed4c68a448c,8a3182a30b89ba7c5a68aad64f660113bbccae0a062eaf5b2a13d9bf6f192fd4
9203537273061110000,complete,febf802a945ed5dd5df1cd3944c140fadd16f4895ab3fbdf082fd7dcd937f3b4,f86b962da0540da5f43230d43e5eeeef1f0aabb340a3c19933cd5ee6bc609100
9203537273061120000,complete,f6bb72d1f9fc35efabb35e73add2b4e280d2eea593549fedf9118951fea0b3b2,5366e3da7bfb4cc0b2736b2d48b46643ad26d5e6b7818872bf558d710bb7329a
9203537273061130000,complete,d8bf04c4ec1d6fd5dfaf8f5bf8e6424c76afe1eb300445fdf7dfd12a87a3b63f,fe3bbaafe08065406ecf85101a428cb8022eb32b725004d67867870edf744039
9203537273061210000,complete,31e13b583c567285d6ed7b90fa1d91ab24f6aa5b2e86ae2ce226637d1cf4d7b8,b38b8fa5521d797e17e08b34462defbbfe62b225473f84ad2c8acf2678d67df7
9203537273061220000,complete,916822460b28dcb6790c052c826c59eda237a53c38e7b1d3e85c13329fba60cd,aaac51c43d22e2c6035d804a4d04806e32f24dff0e00efdfcc94974d410eba1a
9203537273061220001,complete,0163d04cde3f02b53c612d0ff60151c5aa3ee3b7f4500cce92fb2ecd91b83fa8,6c1acbd962fd405e6192e7dd0d8fd0c297ff633c977f2e74cc62879366f95e98
9203537273061220010,complete,e56e2e85dab0fe25f436f231c0aeed8d1474ad0b51e8567116f5cb9df761f90a,238e716c1f586c12633be42d3ac263aa1984983d71d7a143dbac540ae777f439
9203537273061220100,complete,d37d039c09c55fd482e5af8dd1d785d76bc8900cfd22bc905749aa9590d124b1,38fb8b0b86685edfed9afdb56107cbf6fd7308aac1639c77f27eb8743f619263
9203537273061220200,complete,08f174edd055deebba62c268d9629b775877d9288103bada01d252e6ebeb966c,b25f3d1087a2a03d0b1828cacdcdc07c9e686039d8b8f661882a754416ac2858
9203537273061220300,complete,668f3594837c10d5c035181747e4fe16df50b1c68e71c7ecb04a87f7b40b45b2,77247b6194dbcd42ce6d9e5fcb1ec25008d4f9e280b887aec4c9296d7447e16b
9203537273061221000,complete,ad4692d85353a453968ab58aa5abd0082dd373221ff87e1a291f8be820f62bff,a474a6fb9f5d8f65ff050058b74b0fe597700d527df0a13a8bf246b530067df0
9203537273061222000,complete,a83cacefb5371893ab35facea58e6ce2215bb63cf6736a961d692728701d3b6a,d7ba0fc8a27dd783a4f21df04570614a8d4a3d8ae36ddd99197119c678d4b6f2
9203537273061230000,complete,4133df60b504690823582f3ab8adb2d2d59602978d6d2c5d3aec0a2e167c5d65,ff50dad748d04029c5d42b39fd17cea5cb5df9cb5ddf6a2d41920e1a7a6f78c7
9203537273061310000,complete,c857cb72c1b8135adedaa0cdfa5efe3e520f0b043de86e185441ce5fa39d3d3f,d90c5491a90fe4c95011c23cd038ab874ee71edefb4b5778883f9ec3c67cc64c
9203537273061320000,complete,20f1fd1b61373d30103819781335c6ff8ae71a21e58eef9c72cb2066e60deef9,5a13fbbe8270aff19e9ebbf356d25cc17e08db6747e43539bfaa3ce5de2c9442
9203537273061330000,complete,6863a7f6e89e8eb57a41c6ad3cbb5e21d8a7fcd4385b9a5a1dc67eeebd13686f,9caa108840f22e61a612540d6cba09b1470c131f5e3c97a7660b45655296ff22
9203537273062220000,complete,b38d9737dddafd1095265b94c8ddc6cb9831ee220c06fc8649e8f451bacdb2ce,cc0afe1a7b0975c7242475a3f2ce058080a044ff6969249db5c2bd9de003665e
9203702395210220000,complete,b64971d28d0786d5fd329e5881309771eb14f9cf7f3bd69346417084eee8fe60,1eedba63eef7569b0c671040cfc520c9bb2bd1a190f84aec46533e3c61565998
9203702395211110000,complete,1f4c83def1c2e18e5188bd8f0a1e369f5ad928851421ee2432b4e0af46aadec7,dc0030673c46fb5cf812adb0d83552b85bd1826b665194e9893b8caa0e8f8c27
9203702395211120000,complete,5bfdd364e61a7fa684d354acdcf5d3698f269f85523698be1ab12a505f81cf4e,58fad61a0cbeeddf7e534f7a9e71991dda18f434117021eac60eba95e717489b
9203702395211130000,complete,470e9856b727d3be308afa4f36c2d069dcb137205377b9509b6aadcc1b332fda,231ea15bb13398bcf7d13ae57bf437ff96d6ddd1605f0eea064672a3f17beccb
9203702395211210000,complete,ceeb1a6a585305657b95698ab05e05e4a130c3818153ec49e69d0f330c67cab4,b558138d199ef822dff39150f56c2c35804ca1331dc194e647eea0bb3dc28f58
9203702395211220000,complete,7b07e85b1b81b2e96920eca9f49626d955f5d7b244b581095d1ceb72ca768f64,5580800a3e702fc66a145a457f31b961a719b629a537a401ab3edbdd92cb11cf
9203702395211220100,complete,cd79f84f430de230075e763ad2f2895603a63f606f8e06da6b849b928ca73900,3c1b15be867b22aa44a895758f32bb9f1181fb228d5b2f25331f836ccfb62c81
9203702395211220200,complete,ac11839245485149ba3e9ff3993497b5e7a60b2d275f8f3148bdec4ad94929b7,b987db51a1ad2cb94b609dedfaffac891c78e922bd0434a7fcb4d5fa12e23fca
9203702395211220300,complete,c46b6d1043c74e2e1cf04834280d1f27c6df143089417445f104647626bef088,3ad31571d687632b610953b2f30180ae820a6abe405681856efc6ba66a8371cf
9203702395211221000,complete,2f5db8aeb333cf2b997ffe5b502abd1accc16e93509689b76fb66c60e3acdd9e,45c76112a6f477a135a72c5b2ab1c6b6813212a0a2a0e05248d04cfe18677d50
9203702395211222000,complete,b7b1346f5f3dcee71147b760afccebc8dc29aea224cf3316eaf07682bffe9907,080be66110526f1d177f1ada9f86c0b58e265e11ba8332a8e397ebd1c2fb5176
9203702395211230000,complete,664bdbabf3cb02728ad2a846c82a05f6195ef1414e7208c8ff7bbfcaad1ecfd9,c181f6506d8e918b75ad0bb7fa9e843112fe0424d14d4aac654eb24737d575aa
9203702395211310000,complete,e6fb53fd74dc3512f3934126115cbd977750ae5246f58728e68844dab04cda0a,0024e69cdd1805846c834ab12256a627f9dd5f6b34e8e7c0466d8dd8281d67cf
9203702395211320000,complete,ade957d43833b76a17bccf114b19fdcb26820efe4d86fad0203c06ebc3fa9de5,54ee9f68033d1d99125d5d65cd09e4c5f4225497509c253393906621df69555f
9203702395211330000,complete,6976aef992778d0eddb199dc54ac225dc8c47e4fcbcba0634709aa358801c487,7a5ffcb05fd1f678fdb82cc70b51d1bc5dc6a1c420b51277fcab298d21878c3b
9203702395212220000,complete,82113202ae6e40d58f8d2b816885df8bed83d3687c37ada0450242547a304ed9,6fe04b9625633be53a7194f9b3260bacff659a56198c57c93449bafa7665f2c6
9203751997990220000,complete,cbbff2be0d22c83f153f5cab84de59b229335709cce53ae6c4a383648202fd95,9950909394a2cba5871f1ec296d362015b15ca0712881f52cc6f9ef102b1f2bf
9203751997991110000,complete,a381f7efaca1e7bfca10d474cd644d367eabc30f2f772b09d8cff41dc0eeb810,414e780eb7f7093506166d8bd1b2d37bbeffdb5f013ea8aba4d0b3c5f043dae4
9203751997991120000,complete,e908ce1178942b87339ff547c8a1864db83dcdda2d0a8ae87c9a5474ec5d18aa,22450fbab01ad8f39e3e72a400bb69b945fe125d95e74825d158bd3a93a1af45
9203751997991130000,complete,28e85dad56513c8f331964a51ff5ca1120120b18b4e48170f921af546f1f7356,56564dd1b76ffc2a172791cf59775d819d59ed5392b72ca8f44a521c804a83b3
9203751997991210000,complete,16f408457537f02089e8fe7265f8a32ef075d4540f2cc72f427923d19f0f46ac,32093008e323fe42aa80b7b54c3a2152085cc5ba84e2dbf21f8b5d6478da01aa
9203751997991220000,complete,1373be0611702a95ef0f76938eb4bf3be601ef219d674969c59141a42d646099,c6f156891395941055d8457c763020084e476913c36aebec804569bbc8b5a106
9203751997991220100,complete,ed834b5007f59dab85c76669a0ae06d7781e632aca894907c1da38333d66c034,9d9ed7d370d019912c4530ffc226e874ee9b235b9bf186ee9d49aeddfce2f19f
9203751997991220200,complete,2af5dc0e38f0763a64a08676df5e61be28f21da220c1ab0e1193100684a1140d,a53d4bad845ee611beee9d9b42758a11ae9bdd1ae24ccf45779ff7ead7638c49
9203751997991220300,complete,c8279204eac8f6c29ab800370feb360370007603a7c1c3d461061cad21de1451,0b6957bb73bcdeb476bcbfa330cacd667504211de7a3560d5caeb95415bbb65f
9203751997991221000,complete,bba0e1e7b6b62a0d9bcefba4a21fbb095bac2e40f8b8fd48449292c3247588a3,ffd07c88af6c336af9a3e74b30e85b014234cd58c29817fbe2885e66b5c292dd
9203751997991222000,complete,bcbab6bd9c3a316fa959d58cc59fea8010711e0c13258fa2de98c6f39b26dfb6,2c0e4701a5e92d396189f5f98070be3e066b82a33f82bd50ba2320263be0112b
9203751997991230000,complete,5fe9d65f24fbe52cb191599e5102570831cf1fa0f678ac2e9499d604590dccf0,7a35c17f040ec77588449999fc8a6167e6d306f095cd2e20b6e490c2d28d7b97
9203751997991310000,complete,ccf1a48f192d154946f16b51242d214bf25acbfe029e8c6469b152e9fc7e26f8,ed733b73e7bf9f1d0ec2647f18c2c5c1dc76fde58b65358015adad41334fece3
9203751997991320000,complete,405c1b74f598e224ae7928b0450dee10d54baef956c856714ee0a4b6e11073d1,72eff3154066bd285a277d5467599f07884544a278c1ca9547e55d0c7cc7631d
9203751997991330000,complete,d62d1e2da4d19c5ff48c63d73ff024d039031602a21ddd9d98d1da7cadb31a05,1cb422cd852507f027120a49fd9571ca396e600a7430ccdf005f02a068c3691d
9203751997992220000,complete,9c5e9cb9d25448b55137ba6243b2752590d6644580915d9b6106caabe894df22,9b7b1950bcc1de0d72a29a3f0edaee7022e3d65a6b9284d7ac2953fefb1c20ff
9203802985200220000,complete,f14ed67828a4d80f11665c19d3cbbf7e20e189d5fcab89532e8d16c4ce9c6885,b5f36c2b2dfcad41cac550faabed0cdff618d9076960cd0db75a498f5f33ae3c
9203802985201110000,complete,ed4c15175713ed09a62679475a36ece1dffb0fb33da1e1b52d6a6695fe93ce5e,2cf2e0968278f648497fbc301cb79971251c164171dbccc6d31d67c58a390b80
9203802985201120000,complete,695b87036a6624198e3deab0a5926ab5b0261fcceeb2e42d18c35e9fb13572cf,8176247850d5b816ae2a42e16cca77e12e7ca13e507f6550726c92755de82cbf
9203802985201130000,complete,7f171b93bbc25248474ad07a2f0015de11e20aee60a69a89c08f75b9304b1a65,54d114bc2f538be8ce2b96e8f9016b891fb58729adf1d1045eb043532bc1883c
9203802985201210000,complete,d76d586dc6c7137dcac89c0ce15288f00ef8f11c192ff4583bf142fd037111f5,43f00bdc630a57cb154769be4f6362552b0011afdcee6faae6560f16d3e35f47
9203802985201220000,complete,56554bd487855fa2c128b72a959d3d6f0f97c00050e984e869a61cfe66d271b9,0f5810a8a0dadc5cf14a397872401f4339f08c3a6ada674bb495f20d8dc5be73
9203802985201220100,complete,cfdf9aeee82e1ee37d92a7dcc7f383c24e39656439d081d8c6d775975645810a,57edca0f833bb471d3de273d3e2a2704791222715d99f2fa7a496fdaf48cb346
9203802985201220200,complete,340cf9d12a0bfcfafe25a54851f02bbdef7198271971cf04d6dd65e91eddaa53,50d4473bc956035cfb2a6e3a6ffcf8944a9dab32f6d8e07cd02732e788c2be35
9203802985201221000,complete,a8150b60ba3cd77ac84f0505600d664e6fe50c81b11dde27962be8350c691cc4,7c8c5e6bd41f3c76dcce91ed0e1295439e2ea19103a204048ff8b8268ecd9b4f
9203802985201222000,complete,322f9b43ff90741a5beb843154fc474bf22a3d76b2275e0617659e94a7ed2a68,0fdc246930f8c669104daba965057316ef584d397fa64fb3bc80590323866fd1
9203802985201230000,complete,894f99e9e5efca260fa334fc8886b3afda957021a5fa7aeeb3fe5e17a4d2636b,5e0d87e45208c757f5f9011ea4f1ec70f4c341984859eb5c2f6884807dd80d97
9203802985201310000,complete,fbb4f0ff3555d568b816c38691b82a1606be682b985013724a1cbb816efcacb8,357235c20f329d1f3bfc590028ea8c8b7180a5f35938d1a9d3b04f02f3c272a1
9203802985201320000,complete,8aabedcb291ec71639a031696b3202cef86bad9c36ff8ca40e6381ff661071a6,c1799d0a7874ebfd222ec3734e852ceb4554b1fb1136774b0be2a7c8ab316fcd
9203802985201330000,complete,6e7857fa625261345bf5585e186b65cedc972bdf5b98250c7bef9adff873549d,e44c4c1f4bfe2f6b86b56b381b6cc3ee037d797aff0326eeae6591631525f60e
9203802985202220000,complete,1097602c8206469427e2e16ae1bfa21bc6c88da3f70e76a37cde2256ff29a1f8,18336c7812fc88ee6511a8a219a5f2c89deb58b0115d12d688a15b0d1157b77a
9203940154960220000,complete,ebe8ba6259680aa8b28dc06b7ae334be82600731efdb8fdb61e704bb364da58c,d473f7d3ceba642a35e020c0adfc183a78ab27dda9007aba887480c37e0fa48e
9203940154961110000,complete,460f633cc16ae428d7a16ad68620b437fb30ae56eabffe8fc6a74cb51f22921f,627c8c59e927dfdd8d5f1828d070fec54255b21523fdc84489161ea0ed64ff96
9203940154961120000,complete,f270909310c5b83f2b207314cc86a8634edb148b59c2e03b033a87b0ba9666c5,04235faf6c731cd8146e1b2945caa5f50ae37ec911141272582dbec515b25e1b
9203940154961130000,complete,b17cd494f42aadeeb2805806c0a74c54ba070168b4661bbef6b1db3d078fc006,6b30f0b663bd44b623393b640d806656894c0084ec39353c1a0c35403067ea60
9203940154961210000,complete,7af2681f65c2eef841b991420bd8bdcde2e9486556717432e9847107ca1b7205,0bfbeea640021833677b47ef50ccb97be4b34b82c84a0bdc03c50a076e9045a4
9203940154961220000,complete,8ce4dac82414547baedd081420d097083db43f8074abc03cb179e5cf70913735,1e4c4071774c89efbdc162ebb35e77b4f8e9cff0ba05cca22f04d6e9cf0567ff
9203940154961220001,complete,26d4f76bea60e3c27378141702f044b7c0b24041cf84d887d0777c3e775fbbeb,52203aef2b4cb60cfa5b84bfa17e3d8074b1a738ecc761001bb7948922e3300e
9203940154961220100,complete,c5209626063b87b776f8a65928d5d6202fb93f4a1ba40883640447472ac1edc1,9c8e8721da44e4832367c64464898832d9de3d281a1e6a147b5f4e5504c6ed0f
9203940154961220200,complete,f4c46446976f69520cadc39358577ceb683b128e32470de6cad4b68ab1f401e5,08490508c6a20fe01fd3088d1ddce5e871af3b0503e05d4f0bbfcdadd7296448
9203940154961220300,complete,2213e3604ac02ec8fd406a63def55cc4f0db9a785a261a49712fe712ddf313e5,967961b472cb35a0da236547011d838e42ab4ba8fa1f5f42e2da55df2c2464dc
9203940154961221000,complete,87565e0f0540b6b53ab2c5b32ae08af019296fb558a289df06fa4d5504e82ce2,64bcac0ef97205f097f7d4baa06d9b1c739ccbb1259ed9e9d98795f919f935d6
9203940154961222000,complete,658440776a050edc0a2e5bca53704a10a6f69d1e95e65f684b76ae1f341d4a99,c4a58d664dd32a1243c3e5ab8082b30189b7e808f8b16cb4e8b792db982c913d
9203940154961230000,complete,42bd35f2110ae7924f2e82e530dff1334207e186c1bd6c0eda9e6a813c4cbac1,316b2dfa09520b20248559da13ad04f2f48038c43bbe31a61feccfa3d2b1ce88
9203940154961310000,complete,61620b1246d647b134cab698862287e1715027676c6f098050da573a26740b01,52e551ca8088a75e31b38642343338cd839e3e2e632168afab126cb463b6f4d7
9203940154961320000,complete,4dd9b8a561e635c4213ba896e7946f719018b3705d6cbd285a17373788b63a32,b318125ba44d5a451d40aa0c660a7103b2d8d87293030e47bc2795100b57cc72
9203940154961330000,complete,bebe893beb32f3135781f83e469724e279216308309ae467b1a84d29fee05b98,5309948fa70c494dad38979d45c4df8bff050b97352b5d7c1f3ff127e0a7f32a
9203940154962220000,complete,1c6437add244e3634446210ea1325b2097ea289440a1104cf0eead035e0446ea,efe7cebd3ba12288699a8b2ed2544317fc76a24073d59796c9a62d00f61cf599
9204097327140220000,complete,55d8d66f2255fc5fc282cd874468467b14694ee621aa6a92a64c46dd3a3af689,737c34561ba04e7ecf37418c579b06d735d3b830ccf623915c6de4908e654178
9204097327141110000,complete,be865d2f1c05693295e1b516b41aa53e8970ee05df6e4376d62182b236c4ae70,a8dcbbbb3caf0ea293032d81484c96749ce16f0d5db9fdc7403d033fcd245a92
9204097327141120000,complete,255fa910c1196ba247231e23ed2462b12a4494f01f482f3cde2f6a91eadf52cb,564badd2f5423468ad5f3f311ec0970e82f06462fc43df7658d0f3412243aaca
9204097327141130000,complete,8d5f5e47d65b1bc9eb7bc5259ec2da118604c807e623ff657a26846d834c1f88,c5c63ba56974405244082193f5c257485a443add704bbc9571531b7274a4829a
9204097327141210000,complete,bbbaf241b58fce5e8bc42c2569b865e072ec50d23fad9ecca660840d899e0d46,60fc4df6916a1cbe202263a58b0029b8493772ddf9d41ee2a9c75e28d1392a66
9204097327141220000,complete,a6a5f9bc9f60785c77472df33514b3fbc1ee3c4e1d6fa7b9731cd3626734a4da,783ccec607f1f35ea9db4fef12be88624aad0c7b9262ee8b14de743554dbe575
9204097327141220001,complete,994375764ad3275f5a42545722ce0f58a06847803e3d9e7fa4343f18c8ab97e4,acb1bbe21ed8c6f2bac62bdd94f156c5e6949fd80fb52b0ba56f55c2560959b0
9204097327141220100,complete,8fe0e7843c89e9349bb4acd94200e0a11742d7d01a7a1e0e03241c68abb8f8bc,4c762687be6ab414447fc2959792e98a133abef209affe3c579cfcdd2c916d41
9204097327141220200,complete,0926b3e2bc3b6918d0f62b8d4233cbd805f0d5d0404793f1bad86fd480b67292,6a23634dfe48575d729c6e9c0778c39bf2dc92919e997a5cbe4207b24d6eb5e1
9204097327141220300,complete,dce7d5d07667c05385c902ed0c8501bffc4109aefb8fa8ab071ea5b4dd90d435,78cafb7b32421c6d1c8efe49addf3c29410c2a395226edda985c24276eb37fff
9204097327141221000,complete,0a40bfe48dd10b5ac246db256723604049b2afe968bdff2eca5b10cde1a3352a,ae506417bf96d3e411c7f82d0b9b275362e517f948b1f1db4e9af00e768a3ca1
9204097327141222000,complete,3d07d703eabf45697fdc19b22b690a3b0767418f3ebb3544b0ea1ca6c388833c,9b475271c3e41648e944dae37b2d47d3facaa594f3355b747ec629fada91df05
9204097327141230000,complete,98a0ac4519a47238fd826ce6784968066f911280b7afbe1b38b04c57930b1317,7546324661df2dd61519ef265287e84ad0bff10c551c44a16fa0e71236be640d
