campaign_id,period_s,frequency_per_day,amp_tess_ppt,tess_sinc,ztf_sinc,amp_g_mag,amp_r_mag,phase_rad
9200076758591221000,353.25,244.5859872611465,10.5,0.9947354999936144,0.9881782762203573,0.019482309619114232,0.015585847695291387,1.038434394527091
9200076758591221000,356.1,242.6284751474305,5.26,0.9948192996029579,0.9883660860168284,0.00975888727116039,0.007807109816928313,1.132246234325794
9200076758591221000,575.41,150.1538033749848,5.87,0.9980139290637597,0.9955346694442334,0.010855760610639574,0.00868460848851166,2.1170391310764156
9200076758591221000,743.46,116.21338067952546,4.3,0.998810024075363,0.9973237491486269,0.007945922456422175,0.006356737965137741,1.5760982800975527
9200076758591221000,798.65,108.18255806673763,4.72,0.9989687568119726,0.9976806002490575,0.008720649910815701,0.006976519928652562,4.386906587643847
9200076758591222000,254.49,339.5025344807261,4.14,0.9898715427666891,0.9772976472473683,0.007719341621482501,0.006175473297186001,2.6278844673267483
9200076758591222000,353.25,244.5859872611465,10.5,0.9947354999936144,0.9881782762203573,0.019482309619114232,0.015585847695291387,2.535572634439282
9200076758591222000,356.1,242.6284751474305,5.26,0.9948192996029579,0.9883660860168284,0.00975888727116039,0.007807109816928313,1.087932354856614
9200076758591222000,575.41,150.1538033749848,5.87,0.9980139290637597,0.9955346694442334,0.010855760610639574,0.00868460848851166,5.451509117044733
9200076758591222000,743.46,116.21338067952546,4.3,0.998810024075363,0.9973237491486269,0.007945922456422175,0.006356737965137741,2.0961807716362655
9200076758591222000,798.65,108.18255806673763,4.72,0.9989687568119726,0.9976806002490575,0.008720649910815701,0.006976519928652562,1.8833818937218145
9200076758591220100,254.49,339.5025344807261,4.14,0.9898715427666891,0.9772976472473683,0.005403539135037751,0.0043228313080302,0.16453366903495265
9200076758591220100,353.25,244.5859872611465,10.5,0.9947354999936144,0.9881782762203573,0.013637616733379963,0.01091009338670397,3.4967860202153584
9200076758591220100,356.1,242.6284751474305,5.26,0.9948192996029579,0.9883660860168284,0.006831221089812272,0.005464976871849818,3.6633287989642755
9200076758591220100,575.41,150.1538033749848,5.87,0.9980139290637597,0.9955346694442334,0.007599032427447701,0.006079225941958161,5.2748876796504005
9200076758591220100,743.46,116.21338067952546,4.3,0.998810024075363,0.9973237491486269,0.005562145719495522,0.004449716575596418,5.157681913972721
9200076758591220100,798.65,108.18255806673763,4.72,0.9989687568119726,0.9976806002490575,0.006104454937570991,0.004883563950056793,3.4740561628760385
9200076758591220200,254.49,339.5025344807261,4.14,0.9898715427666891,0.9772976472473683,0.010035144107927253,0.008028115286341803,0.16453366903495265
9200076758591220200,353.25,244.5859872611465,10.5,0.9947354999936144,0.9881782762203573,0.025327002504848505,0.020261602003878804,3.4967860202153584
9200076758591220200,356.1,242.6284751474305,5.26,0.9948192996029579,0.9883660860168284,0.012686553452508508,0.010149242762006808,3.6633287989642755
9200076758591220200,575.41,150.1538033749848,5.87,0.9980139290637597,0.9955346694442334,0.014112488793831448,0.011289991035065158,5.2748876796504005
9200076758591220200,743.46,116.21338067952546,4.3,0.998810024075363,0.9973237491486269,0.010329699193348828,0.008263759354679063,5.157681913972721
9200076758591220200,798.65,108.18255806673763,4.72,0.9989687568119726,0.9976806002490575,0.011336844884060414,0.00906947590724833,3.4740561628760385
9200076758591220300,254.49,339.5025344807261,4.14,0.9898715427666891,0.9772976472473683,0.007719341621482501,0.006175473297186001,0.16453366903495265
9200076758591220300,356.1,242.6284751474305,5.26,0.9948192996029579,0.9883660860168284,0.00975888727116039,0.007807109816928313,3.6633287989642755
9200076758591220300,575.41,150.1538033749848,5.87,0.9980139290637597,0.9955346694442334,0.010855760610639574,0.00868460848851166,5.2748876796504005
9200076758591220300,743.46,116.21338067952546,4.3,0.998810024075363,0.9973237491486269,0.007945922456422175,0.006356737965137741,5.157681913972721
9200076758591220300,798.65,108.18255806673763,4.72,0.9989687568119726,0.9976806002490575,0.008720649910815701,0.006976519928652562,3.4740561628760385
9200076758591220001,254.49,339.5025344807261,4.14,0.6723576089259331,0.9772976472473683,0.011364720943972763,0.009091776755178211,0.16453366903495265
9200076758591220001,353.25,244.5859872611465,10.5,0.8206991356235401,0.9881782762203573,0.023613702218993945,0.018890961775195156,3.4967860202153584
9200076758591220001,356.1,242.6284751474305,5.26,0.8233969968792336,0.9883660860168284,0.011790581501749036,0.00943246520139923,3.6633287989642755
9200076758591220001,575.41,150.1538033749848,5.87,0.9299786506007204,0.9955346694442334,0.011649945182076644,0.009319956145661315,5.2748876796504005
9200076758591220001,743.46,116.21338067952546,4.3,0.9576931549661597,0.9973237491486269,0.00828706664430575,0.0066296533154446,5.157681913972721
9200076758591220001,798.65,108.18255806673763,4.72,0.9632752965054964,0.9976806002490575,0.009043787203516531,0.007235029762813225,3.4740561628760385
9200084456650220000,356.87,242.1049681957015,8.84,0.8241156783607227,0.9884160607302305,0.01979806965019101,0.01583845572015281,4.741355904652866
9200084456650220000,578.05,149.46803909696393,8.92,0.9306031903423478,0.9955753092470151,0.017691272682982567,0.014153018146386054,5.120248512834403
9200084456650220000,638.22,135.37651593494405,15.05,0.9428533967578154,0.9963694147918045,0.02946124455352104,0.023568995642816833,6.057359170441944
9200084456650220000,812.76,106.30444411634431,18.2,0.9645257460691176,0.9977603798624106,0.03482702057140613,0.027861616457124906,2.220342756789442
9200084456650220000,1018.48,84.8322991124028,8.97,0.9773206645501201,0.9985734071459587,0.016940027874700656,0.013552022299760526,1.7201469693204472
9300084456650220000,356.87,242.1049681957015,8.84,0.8241156783607227,0.9884160607302305,0.01979806965019101,0.01583845572015281,4.741355904652866
