tic,frequency_per_day,period_s,amp_ppt,snr
1989258883,95.04553377923375,909.0379796349496,10.780311306831894,6.947556765868881
1989258883,814.945166528525,106.01940295939629,9.673545482799131,6.24164185483382
1989258883,620.2979089213808,139.28791111070908,7.554023844233817,4.877580837336963
1989258883,763.9022900897149,113.10347032714476,7.183015814817895,4.641050764241479
1989258883,700.3725297152304,123.36291949532917,6.922547360180905,4.475472394868164
1989258883,723.4059797820386,119.43500940651919,6.589075150075237,4.2622263576270525
1989258883,835.3080716600512,103.4348917858447,6.49262310341122,4.202082534496562
1989258883,819.5873247168083,105.4189070455107,6.466723727627699,4.187544867891013
1989258883,819.5143020037342,105.42830038322664,6.469570986793994,4.191619223410919
1989258883,158.4918396244908,545.1384765594526,6.423072822763237,4.163679379829583
842451090,442.8313258569673,195.10814830635277,10.469873858150022,6.788414415292253
842451090,717.6966924583455,120.38511659298831,7.189492004597611,4.663027889182789
842451090,906.1910086031019,95.34413736148855,6.990612204681003,4.535445845510268
842451090,1074.9866641174006,80.37309008938938,6.979430554478425,4.529594152462699
842451090,833.8602888003212,103.61447974013021,6.954601158554467,4.514870421732333
842451090,966.5289459723931,89.39204600134948,6.814691329186492,4.425351110057613
842451090,718.3248629896478,120.27984057297645,6.771201506036826,4.398395717144589
842451090,1231.353174462725,70.16670910658821,6.6368668512924724,4.312346990932166
842451090,816.5016832788372,105.81729562766157,6.560460134048484,4.263872378319016
842451090,805.717289958998,107.2336427140552,6.551877774996197,4.2594618936768
7675859,964.5711516411022,89.57348543236105,12.110060128764015,15.298886817396301
7675859,964.5717670290262,89.57342828530044,10.288993489143488,13.009168077225832
7675859,721.9421548501841,119.67717831621779,9.491201652264946,12.009000801454684
7675859,870.1537209333675,99.29280071034269,7.59888641115723,9.619094467519774
7675859,962.6262181073369,89.7544637521664,6.530500148455932,8.269466066391011
7675859,962.6256027194129,89.75452113045861,5.993530652963059,7.591672668336672
7675859,870.1583363427974,99.29227405110197,5.779984291170851,7.3231266738414496
7675859,718.0636724592471,120.32359150560362,5.478583856794656,6.942911403494219
7675859,1195.4471621657274,72.27421063384664,5.443581596996398,6.900177093916488
7675859,828.1722644528388,104.32612115679001,5.440445743974567,6.897823895486895
724128806,855.7933897701283,100.95894760674373,8.814283350570818,5.809391201957461
724128806,297.74630715951065,290.17992137082393,7.918522586888353,5.219867958653596
724128806,300.4554532206263,287.56342770239536,7.877379201303292,5.193595746828832
724128806,148.9483485995887,580.0668541298522,7.708739854343241,5.083207315136413
724128806,932.1837533061683,92.68558875175184,7.524686623221577,4.96258205200459
724128806,692.7265423942904,124.72454094421333,7.340081374296217,4.841521559498481
724128806,1064.237277232803,81.18490288618213,7.284008631847454,4.805208823315948
724128806,452.68031964670047,190.86316822306713,7.237941558373636,4.775479056473159
724128806,69.36236456744047,1245.6322753529255,7.233590069113936,4.773267422090743
724128806,282.0434366493218,306.33579361545395,7.22286563335967,4.766847374903001
149863849,216.56719584960146,398.95238824628757,12.086635349788034,37.85935437782346
149863849,113.71864311370547,759.7698814750191,10.353030749496579,32.51310932171222
149863849,113.71798600793305,759.7742717143502,10.713595976788032,33.73926027162339
149863849,217.09090915022605,397.9899496399987,6.933682522872068,21.861136983336483
149863849,217.61593666239548,397.0297457306127,6.783557460265526,21.411847207270288
149863849,216.57738098907407,398.9336264268461,6.658424020081061,21.03968011859459
149863849,115.18497464487707,750.0978340827606,4.438528742343878,14.031896085507103
149863849,115.18431753910465,750.1021132557174,4.528662086290846,14.324045518797192
149863849,175.8880773488284,491.2214705073386,4.290913733423677,13.578189436402091
149863849,227.43638243132207,379.886450339975,4.004309971362524,12.676252710139662
461203226,332.4199590148403,259.9121913619598,10.401401559030258,15.255917434820114
461203226,290.1471466158627,297.7799403086613,4.353979894152583,6.386690841832054
461203226,60.05195724791213,1438.7541049380857,3.259145682076695,4.780984681963861
461203226,1001.7400920282308,86.24991720663317,3.0419354639039105,4.462565204656153
461203226,1113.3271261512336,77.60522309259127,3.0257283669112436,4.439001535185206
461203226,1211.6185648293733,71.3095709392397,2.920200545709325,4.284374158242774
461203226,825.9643492745543,104.60499908487,2.9098352477863996,4.269355658199844
461203226,789.9205458853273,109.37808929018878,2.8635475232602685,4.201621676953304
461203226,571.3625330295456,151.21747578000918,2.8465610730139193,4.176874739014507
461203226,442.2265240332436,195.37498387026878,2.84524079004535,4.175114154696207
685410570,89.488223415106,965.4901695748191,10.219914387113446,6.665291305668723
685410570,826.2445945862964,104.56951920304033,9.333513506090162,6.090515752698803
685410570,826.2805901096095,104.5649638079223,8.305856385076995,5.422271343999201
685410570,833.3807070831056,103.67410628259734,8.048792029686677,5.256590850079517
685410570,809.596665054018,106.71980719465441,7.6501332725337425,4.9980678557981015
685410570,875.2120046132658,98.71893843386894,7.517548870343561,4.913191822453961
685410570,89.56021446173207,964.7140811271461,7.30261372727308,4.774319803750673
685410570,106.25763783856596,813.118019160796,7.030145137237277,4.597614888014505
685410570,630.5414337737419,137.0250952152385,6.887772759035609,4.505851884782737
685410570,872.5213392456164,99.02336609291596,6.750581176419226,4.417372367178528
800126377,265.8061622471324,325.0488975483942,10.152135756622096,6.481619500854542
800126377,264.77198747046714,326.3185083340326,8.96237018842213,5.724015291756605
800126377,1230.967214009662,70.18870934715393,8.220589439454233,5.251806099855079
800126377,775.7276837864847,111.37929173581122,8.067054696005222,5.155180717077073
800126377,43.16515869056586,2001.6143255575128,7.979919161193284,5.100913480467696
800126377,1042.0215329755442,82.91575295308967,7.846951061578835,5.0172655349512425
800126377,271.3894748806763,318.3616462576085,7.717155313671694,4.935558246399541
800126377,1117.1300150814186,77.34104252288218,7.691158418309369,4.920202228085215
800126377,1033.9641008242143,83.56189536089995,7.6396977674445345,4.888528334809122
800126377,737.3175297301418,117.18153511367402,7.457768134181478,4.773274454756156
317153172,168.7338411072093,512.0490319728074,10.127277419435057,15.669827873601653
317153172,109.08142381114914,792.0688691191168,9.8969312822865,15.340819947195085
317153172,829.0959327255094,104.20989488631906,8.15846802169953,12.661524273974797
317153172,829.7946745038945,104.12214329003204,7.8438656771739765,12.187034847267391
317153172,610.2458381501077,141.58228470989982,5.148928430720944,8.003802999822776
317153172,610.9140926388359,141.4274135120967,4.921060129163302,7.653000756574118
317153172,185.49691865102625,465.7759310953492,4.893924529246718,7.614157791082622
317153172,610.0512575072978,141.62744349226497,4.885224446890595,7.6039673668628245
317153172,849.2628264910136,101.73529007149382,4.696107034772742,7.312576755757771
317153172,829.6529982754893,104.13992377486782,4.694853406028851,7.313601170695224
30545382,840.2947803038735,102.82105997225807,6.254580839067235,10.402878512671698
30545382,645.5415143947982,133.84112109505597,4.861834978488021,8.092407722324142
30545382,609.4342379687457,141.77083369646675,3.9189134253005875,6.526086746175484
30545382,645.5394661230121,133.84154576776237,3.401259902844413,5.666110077771894
30545382,622.8866043033526,138.70903532534834,3.355854209888684,5.592451776071817
30545382,830.5463721160078,104.02790608774335,3.2665418964649895,5.445445088695782
30545382,801.4307007428891,107.80720019823448,3.011059379364522,5.020980993580696
30545382,624.889472731641,138.26445118736143,2.9895867028519647,4.986580592329909
30545382,374.1692285359907,230.9115592911172,2.9612851312322266,4.9407405248284855
30545382,721.1771931978313,119.80412139336607,2.948327145830723,4.92047339667432
46847635,927.7982354829503,93.1236951049232,9.530217720788363,5.351150608943599
46847635,1057.5617205616757,81.69735942608871,8.01638159996827,4.504515552881662
46847635,1119.4959528867794,77.17759030499872,7.892290874969234,4.438010035913015
46847635,956.9394603623327,90.28784325320409,7.888708550647467,4.4392217792425
46847635,1181.0650069552491,73.15431368400006,7.49722005866754,4.221693725656168
46847635,152.11788373471836,567.9805548088929,7.456863723255434,4.201704517192853
46847635,49.77406889695868,1735.8436212812662,7.3344621518142565,4.135342653809628
46847635,571.90594023206,151.07379364680463,7.2270525845764055,4.077282637259591
46847635,556.2658771836552,155.32140931857737,7.222252608198597,4.077074352967387
46847635,218.26731650782435,395.84488132423974,7.1547949744920505,4.04142828281274
81848974,98.79054988271395,874.5775795617673,9.951109699424144,8.0582385865049
81848974,98.84429033250423,874.1020822685596,7.195808364816608,5.827285634744798
81848974,1080.7290526524705,79.94603253048996,6.432195595116353,5.209072848036969
81848974,246.4031638143475,350.64484831492706,6.38314438034741,5.1695186741598755
81848974,181.48692640348216,476.06734937984083,6.293289184228218,5.096910220735558
