entity,y_true,pred_mean,predicted_rank,expected_rank,realized_rank,p_top5,p_top10,p_top25
GaiaDR3_2257524940668800128,17.58014488220215,17.58851515340805,230,231.2525,239,0.0,0.0,0.0
GaiaDR3_6879683979147955968,17.592859268188477,17.58659601656596,231,232.19866666666667,233,0.0,0.0,0.0
GaiaDR3_3032583606349680384,17.609941482543945,17.583354212125144,232,233.77141666666665,221,0.0,0.0,0.0
GaiaDR3_4467762012240933888,17.620121002197266,17.58268924474716,233,234.13166666666666,217,0.0,0.0,0.0
GaiaDR3_4018554475119137280,17.56866455078125,17.577970807393392,234,236.47891666666666,242,0.0,0.0,0.0
GaiaDR3_5039292451317431168,17.595367431640625,17.577890135447184,235,236.54475,231,0.0,0.0,0.0
GaiaDR3_795097505615589504,17.601314544677734,17.577335570017496,236,236.79066666666668,228,0.0,0.0,8.333333333333333e-05
GaiaDR3_3310871201928485248,17.560142517089844,17.576492410818737,237,237.15033333333332,247,0.0,0.0,0.0
GaiaDR3_6243743667875086720,17.514320373535156,17.57536929702759,238,237.74941666666666,272,0.0,0.0,8.333333333333333e-05
GaiaDR3_191101206879480704,17.596237182617188,17.572693017959594,239,239.10141666666667,230,0.0,0.0,0.0
GaiaDR3_73126873390979072,17.545562744140625,17.572446478366853,240,239.19091666666668,255,0.0,0.0,0.0
GaiaDR3_2000317246438002688,17.564407348632812,17.56594402996699,241,242.46875,246,0.0,0.0,0.0
GaiaDR3_1948952328095510784,17.556957244873047,17.562323706467946,242,244.3455,248,0.0,0.0,0.0
GaiaDR3_4602156624166140544,17.545730590820312,17.56189277791977,243,244.54775,254,0.0,0.0,0.0
GaiaDR3_5148800025576590464,17.55514907836914,17.558603003501894,244,246.25108333333333,249,0.0,8.333333333333333e-05,8.333333333333333e-05
GaiaDR3_414813439007636352,17.54035758972168,17.55781612443924,245,246.69016666666667,257,0.0,0.0,0.0
GaiaDR3_6788138056906063232,17.377403259277344,17.55711478090286,246,247.03591666666668,348,0.0,0.0,0.0
GaiaDR3_6176597626634865280,17.550920486450195,17.5546059328715,247,248.327,250,0.0,0.0,0.0
GaiaDR3_1558322303741820928,17.584789276123047,17.55308773024877,248,249.08283333333333,235,0.0,0.0,8.333333333333333e-05
GaiaDR3_4592594927456151168,17.640798568725586,17.55115711180369,249,250.08816666666667,210,0.0,0.0,0.0
