oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid,source_id,band,night_mjd,wdj_name,wd_class,paper_variable,paper_periodic,bjd_tdb
606112300001983,316342540,2460917.9274638011,60917.425405100003,17.0618896,0.0174030475,0,zg,42.206419099999998,26.725545100000001,1.04400003,0.0209999997,20250830425405,606,0xc,0x3,21.6700001,26.3121605,0.0282934047,-0.0777158737,1.15738485e-05,30,1.13100004,1,114808397128552576,zg,60917,WDJ024849.59+264332.15,unclassified,False,False,2460917.9280528119
605109400001826,316540464,2460919.9068790558,60919.404641200003,17.0725288,0.0185948256,0,zg,42.206425099999997,26.725537500000002,0.69599998,0.050999999,20250901404641,605,0x9,0x4,21.5900002,26.2857418,0.0347072408,-0.0847084299,1.7919956e-05,30,1.11399996,1,114808397128552576,zg,60919,WDJ024849.59+264332.15,unclassified,False,False,2460919.9074681122
606112300001983,316542100,2460919.9232462365,60919.421006899996,17.0606155,0.0173958298,0,zg,42.206421800000001,26.725544500000002,0.264999986,-0.0149999997,20250901421007,606,0xc,0x3,21.7000008,26.3364124,0.0272846427,-0.0955040827,1.07527439e-05,30,1.12800002,1,114808397128552576,zg,60919,WDJ024849.59+264332.15,unclassified,False,False,2460919.9238352939
606112300001983,317048402,2460924.9867142332,60924.484027799997,17.0922356,0.0175775588,0,zg,42.206444300000001,26.725544200000002,0.828000009,-0.0480000004,20250906484005,606,0xc,0x3,21.1100006,26.2844028,0.0332842059,-0.0823632702,1.78229147e-05,30,1.00899994,1,114808397128552576,zg,60924,WDJ024849.59+264332.15,unclassified,False,False,2460924.9873034107
605109400001826,317244038,2460926.9432362751,60926.4403819,17.0852451,0.0186897367,0,zg,42.206417299999998,26.725551400000001,0.488000005,0.00300000003,20250908440382,605,0x9,0x4,20.4799995,26.326231,0.0378250815,-0.0286626518,3.56382625e-05,30,1.01800001,1,114808397128552576,zg,60926,WDJ024849.59+264332.15,unclassified,False,False,2460926.9438254968
605109400001826,317442651,2460928.9295380577,60928.426516200001,17.0770702,0.0186285842,0,zg,42.2064393,26.725546300000001,0.559000015,-0.0489999987,20250910426482,605,0x9,0x4,20.0300007,26.34935,0.0379670411,-0.0201029666,5.28163109e-05,30,1.02600002,1,114808397128552576,zg,60928,WDJ024849.59+264332.15,unclassified,False,False,2460928.9301273283
605109400001826,317840094,2460932.9042962519,60932.400949100003,17.0755196,0.0186170395,0,zg,42.206418999999997,26.725552799999999,1.06299996,-0.0250000004,20250914400938,605,0x9,0x4,21.1800003,26.3145733,0.0338684991,-0.0571129248,1.7832017e-05,30,1.04499996,1,114808397128552576,zg,60932,WDJ024849.59+264332.15,unclassified,False,False,2460932.9048856162
606112300001983,317840141,2460932.9047591882,60932.401411999999,17.036993,0.0172635242,0,zg,42.206434799999997,26.725552499999999,0.765999973,-0.0500000007,20250914401412,606,0xc,0x3,21.2700005,26.3284054,0.0300506838,-0.0637453422,1.37658408e-05,30,1.08500004,1,114808397128552576,zg,60932,WDJ024849.59+264332.15,unclassified,False,False,2460932.9053485538
605109400001826,318037945,2460934.8829597961,60934.379456000002,17.0915604,0.0187373124,0,zg,42.206410499999997,26.725560900000001,0.959999979,0.0670000017,20250916379456,605,0x9,0x4,21.3400002,26.2887287,0.0356885903,-0.0641688257,1.97743902e-05,30,1.07500005,1,114808397128552576,zg,60934,WDJ024849.59+264332.15,unclassified,False,False,2460934.8835492074
606112300001983,318040096,2460934.904466087,60934.400960600004,17.073452,0.0174689554,0,zg,42.206429700000001,26.725551100000001,0.573000014,0.00499999989,20250916400718,606,0xc,0x3,21.6499996,26.3400002,0.0295502245,-0.085368596,1.27036565e-05,30,1.074,1,114808397128552576,zg,60934,WDJ024849.59+264332.15,unclassified,False,False,2460934.9050555001
605109400001826,318446793,2460938.9717551381,60938.467939800001,17.1021633,0.0188178811,0,zg,42.206420799999997,26.7255489,0.435000002,-0.0219999999,20250920467928,605,0x9,0x4,21.8600006,26.3603516,0.0355722308,-0.104216427,1.85044937e-05,30,1.02499998,1,114808397128552576,zg,60938,WDJ024849.59+264332.15,unclassified,False,False,2460938.9723446490
606112300001983,318534731,2460939.8511948385,60939.347314799998,17.0768051,0.0174882039,0,zg,42.206427099999999,26.725551500000002,0.634000003,0.0659999996,20250921347303,606,0xc,0x3,21.6700001,26.3475933,0.0277265273,-0.0870960951,1.09981656e-05,30,1.19599998,1,114808397128552576,zg,60939,WDJ024849.59+264332.15,unclassified,False,False,2460939.8517843718
605109400001826,318740288,2460941.9069099636,60941.402881900001,17.0914021,0.0187361129,0,zg,42.206423399999998,26.7255699,1.102,-0.0719999969,20250923402870,605,0x9,0x4,21.3799992,26.3135147,0.037506111,-0.0729485527,2.16749759e-05,30,1.01499999,1,114808397128552576,zg,60941,WDJ024849.59+264332.15,unclassified,False,False,2460941.9074995471
606112300001983,318844152,2460942.9456288349,60942.441527800001,17.0940437,0.0175881069,0,zg,42.206435599999999,26.7255407,1.278,0.00999999978,20250924441424,606,0xc,0x3,21.8500004,26.3296852,0.0268327221,-0.0659700558,1.04669916e-05,30,1.00699997,1,114808397128552576,zg,60942,WDJ024849.59+264332.15,unclassified,False,False,2460942.9462184440
605109400001826,318941967,2460943.9238445088,60943.419675899997,17.1002598,0.0188033562,0,zg,42.2064266,26.7255635,0.899999976,0.0759999976,20250925419653,605,0x9,0x4,21.7399998,26.3477116,0.0365041979,-0.0934175774,1.97116406e-05,30,1.00699997,1,114808397128552576,zg,60943,WDJ024849.59+264332.15,unclassified,False,False,2460943.9244341417
605109400001826,319540010,2460949.9046606934,60949.400104200002,17.090065,0.0187260211,0,zg,42.2064211,26.725562799999999,0.884000003,0.0270000007,20251001400058,605,0x9,0x4,21.7299995,26.3453674,0.0332738683,-0.0789910778,1.62445212e-05,30,1.00800002,1,114808397128552576,zg,60949,WDJ024849.59+264332.15,unclassified,False,False,2460949.9052504743
606112300001983,319540201,2460949.90657051,60949.402013899999,17.0798988,0.0175060146,0,zg,42.206432700000001,26.725546000000001,0.493000001,0.0109999999,20251001401991,606,0xc,0x3,21.8199997,26.3599148,0.0269648843,-0.0764736459,1.04459923e-05,30,1.01499999,1,114808397128552576,zg,60949,WDJ024849.59+264332.15,unclassified,False,False,2460949.9071602910
605109400001826,319740281,2460951.9074887219,60951.402812499997,17.0950451,0.0187636949,0,zg,42.206438900000002,26.725561299999999,1.04200006,-0.0890000015,20251003402801,605,0x9,0x4,21.3199997,26.3441296,0.0343322642,-0.0554462522,1.81551914e-05,30,1.00800002,1,114808397128552576,zg,60951,WDJ024849.59+264332.15,unclassified,False,False,2460951.9080785532
606112300001983,319742023,2460951.9249087395,60951.4202315,17.0722313,0.017461963,0,zg,42.206443299999997,26.7255517,0.690999985,-0.0280000009,20251003420220,606,0xc,0x3,21.7999992,26.3778667,0.0275373347,-0.0849277526,1.09683924e-05,30,1.00699997,1,114808397128552576,zg,60951,WDJ024849.59+264332.15,unclassified,False,False,2460951.9254985717
605109400001826,319934796,2460953.8527503959,60953.347963,17.0417595,0.0183701515,0,zg,42.206418300000003,26.725557999999999,0.860000014,-0.0379999988,20251005347951,605,0x9,0x4,20.7099991,26.3455753,0.0351048969,-0.0486743078,2.52902828e-05,30,1.03799999,1,114808397128552576,zg,60953,WDJ024849.59+264332.15,unclassified,False,False,2460953.8533402751
606112300001983,319934842,2460953.8532133214,60953.348425900003,17.0711727,0.0174559057,0,zg,42.2064223,26.7255547,0.874000013,-0.0829999968,20251005348426,606,0xc,0x3,20.6900005,26.3550644,0.0345641375,-0.0609480627,2.4093195e-05,30,1.07500005,1,114808397128552576,zg,60953,WDJ024849.59+264332.15,unclassified,False,False,2460953.8538032011
605109400001826,320121850,2460955.7233962673,60955.218506899997,17.0809441,0.0186575018,0,zg,42.206437700000002,26.725562199999999,0.481000006,-0.0170000009,20251007218495,605,0x9,0x4,19.0200005,26.2192631,0.0379697792,-0.0200070702,0.000118707998,30,1.64300001,1,114808397128552576,zg,60955,WDJ024849.59+264332.15,unclassified,False,False,2460955.7239861949
606112300001983,320124400,2460955.7488953522,60955.244004599997,17.0502663,0.0173375029,0,zg,42.206401200000002,26.725572199999998,0.558000028,0.0320000015,20251007244005,606,0xc,0x3,19.3899994,26.2563305,0.040628843,-0.0285946317,8.5285501e-05,30,1.59399998,1,114808397128552576,zg,60955,WDJ024849.59+264332.15,unclassified,False,False,2460955.7494852790
605109400001826,320541334,2460959.9184454414,60959.4133449,17.0844841,0.0186840147,0,zg,42.206423600000001,26.725544599999999,1.02600002,-0.0520000011,20251011413345,605,0x9,0x4,20.8700008,26.3665638,0.0339033082,-0.0620272458,2.17752058e-05,30,1.028,1,114808397128552576,zg,60959,WDJ024849.59+264332.15,unclassified,False,False,2460959.9190354738
606112300001983,320541531,2460959.9204131332,60959.415312500001,17.0896378,0.0175624173,0,zg,42.206436400000001,26.725551899999999,0.493000001,-0.0289999992,20251011415301,606,0xc,0x3,20.8999996,26.3572292,0.0320821814,-0.0686224028,1.89710991e-05,30,1.01199996,1,114808397128552576,zg,60959,WDJ024849.59+264332.15,unclassified,False,False,2460959.9210031666
605109400001826,320725839,2460961.7635764857,60961.258391199997,17.0830154,0.0186730009,0,zg,42.206415,26.7255568,0.507000029,-0.0270000007,20251013258380,605,0x9,0x4,21.5200005,26.3183002,0.0298483334,-0.0808139816,1.32162177e-05,30,1.23099995,1,114808397128552576,zg,60961,WDJ024849.59+264332.15,unclassified,False,False,2460961.7641665647
606112300001983,320725885,2460961.7640395062,60961.258854200001,17.0768547,0.0174884852,0,zg,42.206426399999998,26.7255495,0.640999973,-0.057,20251013258854,606,0xc,0x3,21.4799995,26.3529415,0.0312914364,-0.113032162,1.41547634e-05,30,1.34200001,1,114808397128552576,zg,60961,WDJ024849.59+264332.15,unclassified,False,False,2460961.7646295857
605109400001826,321227392,2460966.7793135284,60966.273923599998,17.085041,0.0186881945,0,zg,42.2064205,26.725555700000001,0.714999974,-0.0529999994,20251018273900,605,0x9,0x4,21.2800007,26.3370953,0.0341002718,-0.0798364282,1.77903676e-05,30,1.12100005,1,114808397128552576,zg,60966,WDJ024849.59+264332.15,unclassified,False,False,2460966.7799037360
606112300001983,321231827,2460966.8236670862,60966.318275500002,17.0680504,0.0174380783,0,zg,42.206438200000001,26.7255678,0.677999973,0.0109999999,20251018318021,606,0xc,0x3,21.6000004,26.3597584,0.0275340807,-0.0665096119,1.08456907e-05,30,1.06400001,1,114808397128552576,zg,60966,WDJ024849.59+264332.15,unclassified,False,False,2460966.8242572960
605109400001826,321428003,2460968.7854955634,60968.280034700001,17.0866222,0.0187000837,0,zg,42.206424800000001,26.725549900000001,1.03199995,-0.0489999987,20251020280023,605,0x9,0x4,21.5,26.3397198,0.0354091786,-0.0743505359,1.89395305e-05,30,1.09000003,1,114808397128552576,zg,60968,WDJ024849.59+264332.15,unclassified,False,False,2460968.7860858226
606112300001983,321428049,2460968.7859585788,60968.280497699998,17.0725117,0.0174635686,0,zg,42.206427599999998,26.725567399999999,0.425000012,0.00499999989,20251020280498,606,0xc,0x3,21.5400009,26.3571033,0.0295758359,-0.0709132105,1.27236581e-05,30,1.14999998,1,114808397128552576,zg,60968,WDJ024849.59+264332.15,unclassified,False,False,2460968.7865488390
605209400003938,54445281,2458298.9492403725,58298.4528125,17.4289799,0.0211752467,0,zr,42.206457100000002,26.725584900000001,0.837000012,0.00300000003,20180629452801,605,0x9,0x4,19.2299995,26.0725574,0.0443659648,0.113322347,3.78401237e-05,30,2.30299997,1,114808397128552576,zr,58298,WDJ024849.59+264332.15,unclassified,False,False,2458298.9498989936
605209400003938,54744537,2458301.9420218407,58301.445370399997,17.4027767,0.020891143,0,zr,42.206389899999998,26.725642799999999,0.60799998,0.0189999994,20180702445370,605,0x9,0x4,19.8799992,26.0880547,0.0410626493,0.0932722613,2.50970115e-05,30,2.28699994,1,114808397128552576,zr,58301,WDJ024849.59+264332.15,unclassified,False,False,2458301.9426804218
606212300003700,55645143,2458310.948810895,58310.451435199997,17.4307766,0.0204138737,0,zr,42.206460499999999,26.725571599999999,1.08899999,0.108000003,20180711451400,606,0xc,0x3,20.7600002,25.908289,0.0287817642,0.111122966,1.17554218e-05,30,2.079,1,114808397128552576,zr,58310,WDJ024849.59+264332.15,unclassified,False,False,2458310.9494693684
605209400003938,55645190,2458310.9492854336,58310.451909700001,17.3830605,0.0206822492,0,zr,42.206490000000002,26.725557899999998,1.06400001,-0.0759999976,20180711451887,605,0x9,0x4,20.8700008,25.9540863,0.0251201242,0.114441074,9.48197521e-06,30,1.74300003,1,114808397128552576,zr,58310,WDJ024849.59+264332.15,unclassified,False,False,2458310.9499439090
605209400003938,55942803,2458313.925662464,58313.428032399999,17.3942432,0.0208002236,0,zr,42.206480900000003,26.725577399999999,2.07500005,-0.112999998,20180714428021,605,0x9,0x4,20.8999996,25.9570122,0.0277617462,0.107244514,1.15292642e-05,30,1.97800004,1,114808397128552576,zr,58313,WDJ024849.59+264332.15,unclassified,False,False,2458313.9263209011
606212300003700,56648825,2458320.9865099653,58320.488252299998,17.3993225,0.0200955365,0,zr,42.2064874,26.725565100000001,0.751999974,0.00300000003,20180721488241,606,0xc,0x3,21.1900005,25.9416904,0.0275819153,0.103931338,1.08645972e-05,30,1.352,1,114808397128552576,zr,58320,WDJ024849.59+264332.15,unclassified,False,False,2458320.9871683102
605209400003938,56948703,2458323.9855697593,58323.487036999999,17.3797684,0.020647781,0,zr,42.206474100000001,26.725579400000001,0.763999999,0.0140000004,20180724487002,605,0x9,0x4,21.2900009,26.2257214,0.0223362856,0.102543838,7.60730336e-06,30,1.20500004,1,114808397128552576,zr,58323,WDJ024849.59+264332.15,unclassified,False,False,2458323.9862280623
606212300003700,56948751,2458323.9860444036,58323.487511599997,17.3795891,0.0199005194,0,zr,42.2064746,26.725565700000001,0.745000005,0.0219999999,20180724487488,606,0xc,0x3,21.2000008,26.1896935,0.0224618781,0.101553798,7.18637921e-06,30,1.30599999,1,114808397128552576,zr,58323,WDJ024849.59+264332.15,unclassified,False,False,2458323.9867027067
605209400003938,57549678,2458329.9958781567,58329.496782399998,17.4104042,0.0209730789,0,zr,42.206479000000002,26.7255492,1.66299999,-0.0379999988,20180730496713,605,0x9,0x4,20.8799992,26.2034264,0.0304003153,0.104446471,1.40515685e-05,30,1.11300004,1,114808397128552576,zr,58329,WDJ024849.59+264332.15,unclassified,False,False,2458329.9965363769
606212300003700,57549725,2458329.9963527019,58329.497256900002,17.3874435,0.019977713,0,zr,42.206474999999998,26.7255565,0.704999983,-0.0489999987,20180730497234,606,0xc,0x3,20.7700005,26.1702213,0.0289335474,0.102203675,1.18895068e-05,30,1.18200004,1,114808397128552576,zr,58329,WDJ024849.59+264332.15,unclassified,False,False,2458329.9970109221
606212300003700,57842673,2458332.9261106378,58332.426736100002,17.3774242,0.0198793449,0,zr,42.206484199999998,26.725571800000001,1.20299995,-0.0529999994,20180802426690,606,0xc,0x3,20.5,26.1228371,0.0255570449,0.0968876332,9.2147111e-06,30,1.58500004,1,114808397128552576,zr,58332,WDJ024849.59+264332.15,unclassified,False,False,2458332.9267688179
605209400003938,57842719,2458332.9265736858,58332.427199099999,17.3680496,0.020525964,0,zr,42.206452900000002,26.725566499999999,0.981999993,-0.0430000015,20180802427187,605,0x9,0x4,20.4599991,26.1401615,0.0288512856,0.105207197,1.24961553e-05,30,1.40199995,1,114808397128552576,zr,58332,WDJ024849.59+264332.15,unclassified,False,False,2458332.9272318627
605209400003938,58244031,2458336.9400721313,58336.440312500003,17.3984261,0.0208446998,0,zr,42.206504799999998,26.725560099999999,1.22099996,-0.0179999992,20180806440301,605,0x9,0x4,20.8299999,26.2485943,0.0245394129,0.112435274,8.98563667e-06,30,1.25800002,1,114808397128552576,zr,58336,WDJ024849.59+264332.15,unclassified,False,False,2458336.9407302551
606212300003700,58246388,2458336.9636508198,58336.463888899998,17.3811722,0.0199160334,0,zr,42.2064898,26.725572400000001,0.980000019,0.00999999978,20180806463796,606,0xc,0x3,21.1499996,26.2143517,0.022787815,0.108024761,7.36878701e-06,30,1.24399996,1,114808397128552576,zr,58336,WDJ024849.59+264332.15,unclassified,False,False,2458336.9643089427
606212300003700,58644458,2458340.9447291498,58340.444583299999,17.4133987,0.0202368479,0,zr,42.206466499999998,26.725562799999999,1.29700005,-0.0610000007,20180810444583,606,0xc,0x3,21.1700001,25.9226265,0.0250505805,0.101034686,8.93682591e-06,30,1.28799999,3,114808397128552576,zr,58340,WDJ024849.59+264332.15,unclassified,False,False,2458340.9453872130
606212300003700,58645531,2458340.9554593926,58340.455312500002,17.4190292,0.0202938914,0,zr,42.206480999999997,26.725562100000001,0.644999981,-0.0469999984,20180810455301,606,0xc,0x3,21,25.9782429,0.0285966452,0.101860039,1.17301179e-05,30,1.23399997,1,114808397128552576,zr,58340,WDJ024849.59+264332.15,unclassified,False,False,2458340.9561174563
606212300003700,58848231,2458342.9826573953,58342.4823148,17.3899918,0.0200028829,0,zr,42.206473600000002,26.725561800000001,0.737999976,0.00499999989,20180812482269,606,0xc,0x3,21.3899994,26.1491547,0.0219740253,0.100850329,6.89926537e-06,30,1.11399996,3,114808397128552576,zr,58342,WDJ024849.59+264332.15,unclassified,False,False,2458342.9833154287
1650201400001165,58850697,2458343.0073241843,58342.506979199999,17.3791466,0.0255342927,0,zr,42.206496299999998,26.725563300000001,0.976000011,-0.0680000037,20180812506968,1650,0x1,0x4,20.6700001,25.9439278,0.0254367366,0.0881405026,9.44625117e-06,30,1.02199996,2,114808397128552576,zr,58342,WDJ024849.59+264332.15,unclassified,False,False,2458343.0079822186
606212300003700,58948425,2458343.9846985606,58343.484259299999,17.383461,0.0199385025,0,zr,42.206486599999998,26.725565400000001,1.199,0.0520000011,20180813484259,606,0xc,0x3,21.7299995,26.1742744,0.0220621154,0.105326727,6.91930336e-06,30,1.102,3,114808397128552576,zr,58343,WDJ024849.59+264332.15,unclassified,False,False,2458343.9853565805
606212300003700,58949751,2458343.9979521441,58343.497511599999,17.3862572,0.0199660193,0,zr,42.206484799999998,26.725568500000001,0.596000016,0.00899999961,20180813497500,606,0xc,0x3,21.6200008,26.1730862,0.0225308035,0.100737147,7.2151347e-06,30,1.07099998,1,114808397128552576,zr,58343,WDJ024849.59+264332.15,unclassified,False,False,2458343.9986101640
